from_node_id,to_node_id,link_id_from_to,day_no,timestamp_in_min,travel_time_in_min,delay_in_min,link_in_volume_number_of_veh,link_out_volume_number_of_veh,link_volume_in_veh_per_hour_per_lane,link_volume_in_veh_per_hour_for_all_lanes,density_in_veh_per_mile_per_lane,speed_in_mph,queue_length_percentage,cumulative_arrival_count,cumulative_departure_count,time_dependent_left_arrival_count,time_dependent_left_departure_count,number_of_through_and_right_queued_vehicles,number_of_left_queued_vehicles,cumulative_SOV_revenue,cumulative_HOV_revenue,total_energy,total_CO2,total_NOX,total_CO,total_HC,energy_miles_per_gallon,CO2_per_mile,NOX_per_mile,CO_per_mile,HC_per_mile
4,2,4->2,2,543,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,544,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,545,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,546,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,547,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,548,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,549,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,550,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,551,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,552,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,553,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,554,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,555,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,556,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,557,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,558,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,559,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,560,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,561,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,562,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,563,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,564,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,565,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,566,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,567,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,568,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,569,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,570,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,571,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,572,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,573,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,574,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,575,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,576,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,577,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,578,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,579,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,580,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,581,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,582,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,583,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,584,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,585,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,586,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,587,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,588,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,589,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,590,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,591,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,592,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,593,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,594,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,595,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,596,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,597,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,598,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,599,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,600,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,601,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,602,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,603,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,604,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,605,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,606,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,607,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,608,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,609,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,610,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,611,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,612,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,613,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,614,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,615,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,616,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,617,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,618,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,619,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,620,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,621,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,622,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,623,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,624,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,625,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,626,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,627,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,628,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,629,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,630,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,631,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,632,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,633,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,634,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,635,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,636,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,637,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,638,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,639,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,640,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,2,4->2,2,641,  4.73,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,17,4->17,2,420, 10.51,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,17,4->17,2,421, 10.51,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,17,4->17,2,422, 10.51,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,17,4->17,2,423, 10.51,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,17,4->17,2,424, 10.51,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
4,17,4->17,2,425, 10.51,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,0,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
