agent_id,trip_id,from_zone_id,to_zone_id,departure_time,arrival_time,buffer_waiting_time,complete_flag,trip_time,demand_type,pricing_type,vehicle_type,information_type,value_of_time,toll_cost_in_dollar,emissions,distance_in_mile,TotalEnergy_(KJ),CO2_(g),NOX_(g),CO_(g),HC_(g),age,number_of_nodes,VMS_response_info,Evacuation_response_info,path_node_sequence,path_time_sequence,link_travel_time_sequence,path_sequence
285,0,15,7,437.15,529.00,0.05,1,91.85,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,437.2;463.0;467.3;475.5;480.5;483.7;484.2;488.9;493.5;499.7;507.5;529.0;,25.84;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.48;,"<15;437.20;0;0><14; 463.04;25.84;0.00><13; 467.26;4.22;0.00><12; 475.48;8.22;0.00><16; 480.48;5.00;0.00><1; 483.71;3.23;0.00><2; 484.15;0.45;0.00><4; 488.88;4.73;0.00><3; 493.53;4.65;0.00><6; 499.67;6.14;0.00><5; 507.52;7.84;0.00><7; 529.00;21.48;0.00>"
286,0,15,7,437.21,519.10,-0.01,1,81.89,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,437.2;463.1;467.3;475.5;479.8;483.6;489.7;497.6;519.1;,25.90;4.22;8.22;4.30;3.73;6.14;7.84;21.54;,"<15;437.20;0;0><14; 463.10;25.90;0.00><13; 467.32;4.22;0.00><12; 475.54;8.22;0.00><11; 479.84;4.30;0.00><3; 483.58;3.73;0.00><6; 489.71;6.14;0.00><5; 497.56;7.84;0.00><7; 519.10;21.54;0.00>"
287,0,15,7,437.27,519.10,0.03,1,81.83,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,437.3;463.2;467.4;475.6;479.9;483.6;489.8;497.6;519.1;,25.86;4.22;8.22;4.30;3.73;6.14;7.84;21.48;,"<15;437.30;0;0><14; 463.16;25.86;0.00><13; 467.38;4.22;0.00><12; 475.60;8.22;0.00><11; 479.90;4.30;0.00><3; 483.64;3.73;0.00><6; 489.77;6.14;0.00><5; 497.62;7.84;0.00><7; 519.10;21.48;0.00>"
288,0,15,7,437.33,529.20,0.07,1,91.87,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,437.4;463.2;467.4;475.7;480.7;483.9;484.3;489.1;493.7;499.9;507.7;529.2;,25.82;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.50;,"<15;437.40;0;0><14; 463.22;25.82;0.00><13; 467.44;4.22;0.00><12; 475.66;8.22;0.00><16; 480.66;5.00;0.00><1; 483.89;3.23;0.00><2; 484.33;0.45;0.00><4; 489.06;4.73;0.00><3; 493.71;4.65;0.00><6; 499.85;6.14;0.00><5; 507.70;7.84;0.00><7; 529.20;21.50;0.00>"
289,0,15,7,437.39,529.30,0.01,1,91.91,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,437.4;463.3;467.5;475.7;480.7;483.9;484.4;489.1;493.8;499.9;507.8;529.3;,25.88;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.54;,"<15;437.40;0;0><14; 463.28;25.88;0.00><13; 467.50;4.22;0.00><12; 475.72;8.22;0.00><16; 480.72;5.00;0.00><1; 483.95;3.23;0.00><2; 484.39;0.45;0.00><4; 489.12;4.73;0.00><3; 493.77;4.65;0.00><6; 499.91;6.14;0.00><5; 507.76;7.84;0.00><7; 529.30;21.54;0.00>"
290,0,15,7,437.45,519.30,0.05,1,81.85,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,437.5;463.3;467.6;475.8;480.1;483.8;490.0;497.8;519.3;,25.84;4.22;8.22;4.30;3.73;6.14;7.84;21.50;,"<15;437.50;0;0><14; 463.34;25.84;0.00><13; 467.56;4.22;0.00><12; 475.78;8.22;0.00><11; 480.08;4.30;0.00><3; 483.82;3.73;0.00><6; 489.95;6.14;0.00><5; 497.80;7.84;0.00><7; 519.30;21.50;0.00>"
291,0,15,7,437.51,529.40,-0.01,1,91.89,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,437.5;463.4;467.6;475.8;480.8;484.1;484.5;489.2;493.9;500.0;507.9;529.4;,25.90;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.52;,"<15;437.50;0;0><14; 463.40;25.90;0.00><13; 467.62;4.22;0.00><12; 475.84;8.22;0.00><16; 480.84;5.00;0.00><1; 484.07;3.23;0.00><2; 484.51;0.45;0.00><4; 489.24;4.73;0.00><3; 493.89;4.65;0.00><6; 500.03;6.14;0.00><5; 507.88;7.84;0.00><7; 529.40;21.52;0.00>"
292,0,15,7,437.57,529.50,0.03,1,91.93,1,1,2,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,437.6;463.5;467.7;475.9;480.9;484.1;484.6;489.3;494.0;500.1;507.9;529.5;,25.86;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.56;,"<15;437.60;0;0><14; 463.46;25.86;0.00><13; 467.68;4.22;0.00><12; 475.90;8.22;0.00><16; 480.90;5.00;0.00><1; 484.13;3.23;0.00><2; 484.57;0.45;0.00><4; 489.30;4.73;0.00><3; 493.95;4.65;0.00><6; 500.09;6.14;0.00><5; 507.94;7.84;0.00><7; 529.50;21.56;0.00>"
293,0,15,7,437.63,519.50,0.07,1,81.87,1,1,2,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,437.7;463.5;467.7;476.0;480.3;484.0;490.1;498.0;519.5;,25.82;4.22;8.22;4.30;3.73;6.14;7.84;21.52;,"<15;437.70;0;0><14; 463.52;25.82;0.00><13; 467.74;4.22;0.00><12; 475.96;8.22;0.00><11; 480.26;4.30;0.00><3; 484.00;3.73;0.00><6; 490.13;6.14;0.00><5; 497.98;7.84;0.00><7; 519.50;21.52;0.00>"
294,0,15,7,437.69,519.60,0.01,1,81.91,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,437.7;463.6;467.8;476.0;480.3;484.1;490.2;498.0;519.6;,25.88;4.22;8.22;4.30;3.73;6.14;7.84;21.56;,"<15;437.70;0;0><14; 463.58;25.88;0.00><13; 467.80;4.22;0.00><12; 476.02;8.22;0.00><11; 480.32;4.30;0.00><3; 484.06;3.73;0.00><6; 490.19;6.14;0.00><5; 498.04;7.84;0.00><7; 519.60;21.56;0.00>"
295,0,15,7,437.75,529.60,0.05,1,91.85,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,437.8;463.6;467.9;476.1;481.1;484.3;484.8;489.5;494.1;500.3;508.1;529.6;,25.84;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.49;,"<15;437.80;0;0><14; 463.64;25.84;0.00><13; 467.86;4.22;0.00><12; 476.08;8.22;0.00><16; 481.08;5.00;0.00><1; 484.31;3.23;0.00><2; 484.75;0.45;0.00><4; 489.48;4.73;0.00><3; 494.13;4.65;0.00><6; 500.27;6.14;0.00><5; 508.11;7.84;0.00><7; 529.60;21.49;0.00>"
296,0,15,7,437.81,529.70,-0.01,1,91.89,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,437.8;463.7;467.9;476.1;481.1;484.4;484.8;489.5;494.2;500.3;508.2;529.7;,25.90;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.53;,"<15;437.80;0;0><14; 463.70;25.90;0.00><13; 467.92;4.22;0.00><12; 476.14;8.22;0.00><16; 481.14;5.00;0.00><1; 484.37;3.23;0.00><2; 484.81;0.45;0.00><4; 489.54;4.73;0.00><3; 494.19;4.65;0.00><6; 500.33;6.14;0.00><5; 508.17;7.84;0.00><7; 529.70;21.53;0.00>"
297,0,15,7,437.87,519.70,0.03,1,81.83,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,437.9;463.8;468.0;476.2;480.5;484.2;490.4;498.2;519.7;,25.86;4.22;8.22;4.30;3.73;6.14;7.84;21.48;,"<15;437.90;0;0><14; 463.76;25.86;0.00><13; 467.98;4.22;0.00><12; 476.20;8.22;0.00><11; 480.50;4.30;0.00><3; 484.24;3.73;0.00><6; 490.37;6.14;0.00><5; 498.22;7.84;0.00><7; 519.70;21.48;0.00>"
298,0,15,7,437.93,529.80,0.07,1,91.87,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,438.0;463.8;468.0;476.3;481.3;484.5;484.9;489.7;494.3;500.5;508.3;529.8;,25.82;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.51;,"<15;438.00;0;0><14; 463.82;25.82;0.00><13; 468.04;4.22;0.00><12; 476.26;8.22;0.00><16; 481.26;5.00;0.00><1; 484.49;3.23;0.00><2; 484.93;0.45;0.00><4; 489.66;4.73;0.00><3; 494.31;4.65;0.00><6; 500.45;6.14;0.00><5; 508.29;7.84;0.00><7; 529.80;21.51;0.00>"
299,0,15,7,437.99,529.90,0.01,1,91.91,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,438.0;463.9;468.1;476.3;481.3;484.5;485.0;489.7;494.4;500.5;508.4;529.9;,25.88;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.55;,"<15;438.00;0;0><14; 463.88;25.88;0.00><13; 468.10;4.22;0.00><12; 476.32;8.22;0.00><16; 481.32;5.00;0.00><1; 484.55;3.23;0.00><2; 484.99;0.45;0.00><4; 489.72;4.73;0.00><3; 494.37;4.65;0.00><6; 500.51;6.14;0.00><5; 508.35;7.84;0.00><7; 529.90;21.55;0.00>"
300,0,15,7,438.05,519.90,0.05,1,81.85,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,438.1;463.9;468.2;476.4;480.7;484.4;490.6;498.4;519.9;,25.84;4.22;8.22;4.30;3.73;6.14;7.84;21.50;,"<15;438.10;0;0><14; 463.94;25.84;0.00><13; 468.16;4.22;0.00><12; 476.38;8.22;0.00><11; 480.68;4.30;0.00><3; 484.42;3.73;0.00><6; 490.55;6.14;0.00><5; 498.40;7.84;0.00><7; 519.90;21.50;0.00>"
301,0,15,7,438.11,520.00,-0.01,1,81.89,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,438.1;464.0;468.2;476.4;480.7;484.5;490.6;498.5;520.0;,25.90;4.22;8.22;4.30;3.73;6.14;7.84;21.54;,"<15;438.10;0;0><14; 464.00;25.90;0.00><13; 468.22;4.22;0.00><12; 476.44;8.22;0.00><11; 480.74;4.30;0.00><3; 484.48;3.73;0.00><6; 490.61;6.14;0.00><5; 498.46;7.84;0.00><7; 520.00;21.54;0.00>"
302,0,15,7,438.17,530.10,0.03,1,91.93,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,438.2;464.1;468.3;476.5;481.5;484.7;485.2;489.9;494.6;500.7;508.5;530.1;,25.86;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.57;,"<15;438.20;0;0><14; 464.06;25.86;0.00><13; 468.28;4.22;0.00><12; 476.50;8.22;0.00><16; 481.50;5.00;0.00><1; 484.73;3.23;0.00><2; 485.17;0.45;0.00><4; 489.90;4.73;0.00><3; 494.55;4.65;0.00><6; 500.69;6.14;0.00><5; 508.53;7.84;0.00><7; 530.10;21.57;0.00>"
303,0,15,7,438.23,520.10,0.07,1,81.87,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,438.3;464.1;468.3;476.6;480.9;484.6;490.7;498.6;520.1;,25.82;4.22;8.22;4.30;3.73;6.14;7.84;21.52;,"<15;438.30;0;0><14; 464.12;25.82;0.00><13; 468.34;4.22;0.00><12; 476.56;8.22;0.00><11; 480.86;4.30;0.00><3; 484.60;3.73;0.00><6; 490.73;6.14;0.00><5; 498.58;7.84;0.00><7; 520.10;21.52;0.00>"
304,0,15,7,438.29,520.20,0.01,1,81.91,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,438.3;464.2;468.4;476.6;480.9;484.7;490.8;498.6;520.2;,25.88;4.22;8.22;4.30;3.73;6.14;7.84;21.56;,"<15;438.30;0;0><14; 464.18;25.88;0.00><13; 468.40;4.22;0.00><12; 476.62;8.22;0.00><11; 480.92;4.30;0.00><3; 484.66;3.73;0.00><6; 490.79;6.14;0.00><5; 498.64;7.84;0.00><7; 520.20;21.56;0.00>"
305,0,15,7,438.35,530.20,0.05,1,91.85,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,438.4;464.2;468.5;476.7;481.7;484.9;485.4;490.1;494.7;500.9;508.7;530.2;,25.84;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.49;,"<15;438.40;0;0><14; 464.24;25.84;0.00><13; 468.46;4.22;0.00><12; 476.68;8.22;0.00><16; 481.68;5.00;0.00><1; 484.91;3.23;0.00><2; 485.35;0.45;0.00><4; 490.08;4.73;0.00><3; 494.73;4.65;0.00><6; 500.87;6.14;0.00><5; 508.71;7.84;0.00><7; 530.20;21.49;0.00>"
306,0,15,7,438.41,530.30,-0.01,1,91.89,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,438.4;464.3;468.5;476.7;481.7;485.0;485.4;490.1;494.8;500.9;508.8;530.3;,25.90;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.53;,"<15;438.40;0;0><14; 464.30;25.90;0.00><13; 468.52;4.22;0.00><12; 476.74;8.22;0.00><16; 481.74;5.00;0.00><1; 484.97;3.23;0.00><2; 485.41;0.45;0.00><4; 490.14;4.73;0.00><3; 494.79;4.65;0.00><6; 500.93;6.14;0.00><5; 508.77;7.84;0.00><7; 530.30;21.53;0.00>"
307,0,15,7,438.47,520.30,0.03,1,81.83,1,1,2,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,438.5;464.4;468.6;476.8;481.1;484.8;491.0;498.8;520.3;,25.86;4.22;8.22;4.30;3.73;6.14;7.84;21.48;,"<15;438.50;0;0><14; 464.36;25.86;0.00><13; 468.58;4.22;0.00><12; 476.80;8.22;0.00><11; 481.10;4.30;0.00><3; 484.84;3.73;0.00><6; 490.97;6.14;0.00><5; 498.82;7.84;0.00><7; 520.30;21.48;0.00>"
308,0,15,7,438.53,530.40,0.07,1,91.87,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,438.6;464.4;468.6;476.9;481.9;485.1;485.5;490.3;494.9;501.1;508.9;530.4;,25.82;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.51;,"<15;438.60;0;0><14; 464.42;25.82;0.00><13; 468.64;4.22;0.00><12; 476.86;8.22;0.00><16; 481.86;5.00;0.00><1; 485.09;3.23;0.00><2; 485.53;0.45;0.00><4; 490.26;4.73;0.00><3; 494.91;4.65;0.00><6; 501.05;6.14;0.00><5; 508.89;7.84;0.00><7; 530.40;21.51;0.00>"
309,0,15,7,438.59,530.50,0.01,1,91.91,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,438.6;464.5;468.7;476.9;481.9;485.1;485.6;490.3;495.0;501.1;509.0;530.5;,25.88;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.55;,"<15;438.60;0;0><14; 464.48;25.88;0.00><13; 468.70;4.22;0.00><12; 476.92;8.22;0.00><16; 481.92;5.00;0.00><1; 485.15;3.23;0.00><2; 485.59;0.45;0.00><4; 490.32;4.73;0.00><3; 494.97;4.65;0.00><6; 501.11;6.14;0.00><5; 508.95;7.84;0.00><7; 530.50;21.55;0.00>"
310,0,15,7,438.65,520.50,0.05,1,81.85,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,438.7;464.5;468.8;477.0;481.3;485.0;491.2;499.0;520.5;,25.84;4.22;8.22;4.30;3.73;6.14;7.84;21.50;,"<15;438.70;0;0><14; 464.54;25.84;0.00><13; 468.76;4.22;0.00><12; 476.98;8.22;0.00><11; 481.28;4.30;0.00><3; 485.02;3.73;0.00><6; 491.15;6.14;0.00><5; 499.00;7.84;0.00><7; 520.50;21.50;0.00>"
311,0,15,7,438.71,520.60,-0.01,1,81.89,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,438.7;464.6;468.8;477.0;481.3;485.1;491.2;499.1;520.6;,25.90;4.22;8.22;4.30;3.73;6.14;7.84;21.54;,"<15;438.70;0;0><14; 464.60;25.90;0.00><13; 468.82;4.22;0.00><12; 477.04;8.22;0.00><11; 481.34;4.30;0.00><3; 485.08;3.73;0.00><6; 491.21;6.14;0.00><5; 499.06;7.84;0.00><7; 520.60;21.54;0.00>"
312,0,15,7,438.77,530.70,0.03,1,91.93,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,438.8;464.7;468.9;477.1;482.1;485.3;485.8;490.5;495.2;501.3;509.1;530.7;,25.86;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.57;,"<15;438.80;0;0><14; 464.66;25.86;0.00><13; 468.88;4.22;0.00><12; 477.10;8.22;0.00><16; 482.10;5.00;0.00><1; 485.33;3.23;0.00><2; 485.77;0.45;0.00><4; 490.50;4.73;0.00><3; 495.15;4.65;0.00><6; 501.29;6.14;0.00><5; 509.13;7.84;0.00><7; 530.70;21.57;0.00>"
313,0,15,7,438.83,530.70,0.07,1,91.87,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,438.9;464.7;468.9;477.2;482.2;485.4;485.8;490.6;495.2;501.4;509.2;530.7;,25.82;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.51;,"<15;438.90;0;0><14; 464.72;25.82;0.00><13; 468.94;4.22;0.00><12; 477.16;8.22;0.00><16; 482.16;5.00;0.00><1; 485.39;3.23;0.00><2; 485.83;0.45;0.00><4; 490.56;4.73;0.00><3; 495.21;4.65;0.00><6; 501.35;6.14;0.00><5; 509.19;7.84;0.00><7; 530.70;21.51;0.00>"
314,0,15,7,438.89,520.80,0.01,1,81.91,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,438.9;464.8;469.0;477.2;481.5;485.3;491.4;499.2;520.8;,25.88;4.22;8.22;4.30;3.73;6.14;7.84;21.56;,"<15;438.90;0;0><14; 464.78;25.88;0.00><13; 469.00;4.22;0.00><12; 477.22;8.22;0.00><11; 481.52;4.30;0.00><3; 485.26;3.73;0.00><6; 491.39;6.14;0.00><5; 499.24;7.84;0.00><7; 520.80;21.56;0.00>"
315,0,15,7,438.95,530.80,0.05,1,91.85,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,439.0;464.8;469.1;477.3;482.3;485.5;486.0;490.7;495.3;501.5;509.3;530.8;,25.84;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.49;,"<15;439.00;0;0><14; 464.84;25.84;0.00><13; 469.06;4.22;0.00><12; 477.28;8.22;0.00><16; 482.28;5.00;0.00><1; 485.51;3.23;0.00><2; 485.95;0.45;0.00><4; 490.68;4.73;0.00><3; 495.33;4.65;0.00><6; 501.47;6.14;0.00><5; 509.31;7.84;0.00><7; 530.80;21.49;0.00>"
316,0,15,7,439.01,530.90,-0.01,1,91.89,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,439.0;464.9;469.1;477.3;482.3;485.6;486.0;490.7;495.4;501.5;509.4;530.9;,25.90;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.53;,"<15;439.00;0;0><14; 464.90;25.90;0.00><13; 469.12;4.22;0.00><12; 477.34;8.22;0.00><16; 482.34;5.00;0.00><1; 485.57;3.23;0.00><2; 486.01;0.45;0.00><4; 490.74;4.73;0.00><3; 495.39;4.65;0.00><6; 501.53;6.14;0.00><5; 509.37;7.84;0.00><7; 530.90;21.53;0.00>"
317,0,15,7,439.07,520.90,0.03,1,81.83,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,439.1;465.0;469.2;477.4;481.7;485.4;491.6;499.4;520.9;,25.86;4.22;8.22;4.30;3.73;6.14;7.84;21.48;,"<15;439.10;0;0><14; 464.96;25.86;0.00><13; 469.18;4.22;0.00><12; 477.40;8.22;0.00><11; 481.70;4.30;0.00><3; 485.44;3.73;0.00><6; 491.57;6.14;0.00><5; 499.42;7.84;0.00><7; 520.90;21.48;0.00>"
318,0,15,7,439.13,521.00,0.07,1,81.87,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,439.2;465.0;469.2;477.5;481.8;485.5;491.6;499.5;521.0;,25.82;4.22;8.22;4.30;3.73;6.14;7.84;21.52;,"<15;439.20;0;0><14; 465.02;25.82;0.00><13; 469.24;4.22;0.00><12; 477.46;8.22;0.00><11; 481.76;4.30;0.00><3; 485.50;3.73;0.00><6; 491.63;6.14;0.00><5; 499.48;7.84;0.00><7; 521.00;21.52;0.00>"
319,0,15,7,439.19,531.10,0.01,1,91.91,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,439.2;465.1;469.3;477.5;482.5;485.7;486.2;490.9;495.6;501.7;509.6;531.1;,25.88;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.55;,"<15;439.20;0;0><14; 465.08;25.88;0.00><13; 469.30;4.22;0.00><12; 477.52;8.22;0.00><16; 482.52;5.00;0.00><1; 485.75;3.23;0.00><2; 486.19;0.45;0.00><4; 490.92;4.73;0.00><3; 495.57;4.65;0.00><6; 501.71;6.14;0.00><5; 509.55;7.84;0.00><7; 531.10;21.55;0.00>"
320,0,15,7,439.25,521.10,0.05,1,81.85,1,1,2,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,439.3;465.1;469.4;477.6;481.9;485.6;491.8;499.6;521.1;,25.84;4.22;8.22;4.30;3.73;6.14;7.84;21.50;,"<15;439.30;0;0><14; 465.14;25.84;0.00><13; 469.36;4.22;0.00><12; 477.58;8.22;0.00><11; 481.88;4.30;0.00><3; 485.62;3.73;0.00><6; 491.75;6.14;0.00><5; 499.60;7.84;0.00><7; 521.10;21.50;0.00>"
321,0,15,7,439.31,521.20,-0.01,1,81.89,1,1,2,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,439.3;465.2;469.4;477.6;481.9;485.7;491.8;499.7;521.2;,25.90;4.22;8.22;4.30;3.73;6.14;7.84;21.54;,"<15;439.30;0;0><14; 465.20;25.90;0.00><13; 469.42;4.22;0.00><12; 477.64;8.22;0.00><11; 481.94;4.30;0.00><3; 485.68;3.73;0.00><6; 491.81;6.14;0.00><5; 499.66;7.84;0.00><7; 521.20;21.54;0.00>"
322,0,15,7,439.37,531.30,0.03,1,91.93,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,439.4;465.3;469.5;477.7;482.7;485.9;486.4;491.1;495.8;501.9;509.7;531.3;,25.86;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.57;,"<15;439.40;0;0><14; 465.26;25.86;0.00><13; 469.48;4.22;0.00><12; 477.70;8.22;0.00><16; 482.70;5.00;0.00><1; 485.93;3.23;0.00><2; 486.37;0.45;0.00><4; 491.10;4.73;0.00><3; 495.75;4.65;0.00><6; 501.89;6.14;0.00><5; 509.73;7.84;0.00><7; 531.30;21.57;0.00>"
323,0,15,7,439.43,531.30,0.07,1,91.87,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,439.5;465.3;469.5;477.8;482.8;486.0;486.4;491.2;495.8;502.0;509.8;531.3;,25.82;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.51;,"<15;439.50;0;0><14; 465.32;25.82;0.00><13; 469.54;4.22;0.00><12; 477.76;8.22;0.00><16; 482.76;5.00;0.00><1; 485.99;3.23;0.00><2; 486.43;0.45;0.00><4; 491.16;4.73;0.00><3; 495.81;4.65;0.00><6; 501.95;6.14;0.00><5; 509.79;7.84;0.00><7; 531.30;21.51;0.00>"
324,0,15,7,439.49,521.40,0.01,1,81.91,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,439.5;465.4;469.6;477.8;482.1;485.9;492.0;499.8;521.4;,25.88;4.22;8.22;4.30;3.73;6.14;7.84;21.56;,"<15;439.50;0;0><14; 465.38;25.88;0.00><13; 469.60;4.22;0.00><12; 477.82;8.22;0.00><11; 482.12;4.30;0.00><3; 485.86;3.73;0.00><6; 491.99;6.14;0.00><5; 499.84;7.84;0.00><7; 521.40;21.56;0.00>"
